time (s),leafValue( IT("/I0/Iout1") "Design_Point" 1 ) (A),leafValue( IT("/I0/Iout2") "Design_Point" 1 ) (A),leafValue( getData(":pwr" ?result "tran") "Design_Point" 1 ) (W)
1.550E-3,64.62E-9,397.8E-12,45.26E-6
1.550E-3,64.62E-9,396.9E-12,45.27E-6
1.550E-3,64.62E-9,395.1E-12,45.28E-6
1.550E-3,64.62E-9,393.5E-12,45.29E-6
1.550E-3,64.62E-9,391.7E-12,45.29E-6
1.551E-3,64.62E-9,389.6E-12,45.29E-6
1.551E-3,64.62E-9,387.2E-12,45.28E-6
1.551E-3,64.62E-9,384.7E-12,45.26E-6
1.552E-3,64.62E-9,382.3E-12,45.24E-6
1.552E-3,64.62E-9,381.4E-12,45.20E-6
1.553E-3,64.62E-9,379.7E-12,45.13E-6
1.554E-3,64.63E-9,370.2E-12,45.06E-6
1.555E-3,64.67E-9,346.8E-12,45.02E-6
1.556E-3,64.72E-9,309.0E-12,45.00E-6
1.557E-3,64.77E-9,263.9E-12,45.02E-6
1.558E-3,64.82E-9,220.4E-12,45.04E-6
1.559E-3,64.85E-9,184.5E-12,45.07E-6
1.560E-3,64.86E-9,178.0E-12,45.08E-6
1.560E-3,64.86E-9,176.8E-12,45.51E-6
1.560E-3,64.87E-9,174.8E-12,46.01E-6
1.560E-3,64.88E-9,172.9E-12,46.36E-6
1.560E-3,64.89E-9,170.8E-12,46.66E-6
1.560E-3,64.90E-9,168.6E-12,46.93E-6
1.560E-3,64.90E-9,166.2E-12,47.25E-6
1.560E-3,64.90E-9,163.7E-12,47.67E-6
1.560E-3,64.90E-9,163.0E-12,47.83E-6
1.560E-3,64.90E-9,162.7E-12,47.64E-6
1.560E-3,64.90E-9,162.4E-12,47.45E-6
1.560E-3,64.89E-9,162.2E-12,47.31E-6
1.560E-3,64.88E-9,162.1E-12,47.12E-6
1.560E-3,64.87E-9,162.2E-12,47.01E-6
1.560E-3,64.85E-9,162.5E-12,46.96E-6
1.560E-3,64.84E-9,163.1E-12,46.94E-6
1.560E-3,64.83E-9,165.0E-12,46.95E-6
1.560E-3,64.81E-9,170.0E-12,46.96E-6
1.561E-3,64.77E-9,181.2E-12,46.96E-6
1.561E-3,64.71E-9,206.9E-12,46.93E-6
1.561E-3,64.58E-9,278.9E-12,46.86E-6
1.562E-3,64.31E-9,458.5E-12,46.78E-6
1.562E-3,63.84E-9,808.8E-12,46.72E-6
1.562E-3,63.12E-9,1.417E-9,46.68E-6
1.563E-3,62.18E-9,2.331E-9,46.65E-6
1.563E-3,60.81E-9,3.781E-9,46.63E-6
1.563E-3,59.45E-9,5.245E-9,46.62E-6
1.563E-3,57.50E-9,7.262E-9,46.61E-6
1.564E-3,53.11E-9,11.71E-9,46.57E-6
1.564E-3,48.66E-9,16.21E-9,46.54E-6
1.565E-3,41.88E-9,23.04E-9,46.48E-6
1.566E-3,27.81E-9,37.23E-9,46.34E-6
1.567E-3,16.34E-9,48.76E-9,46.17E-6
1.567E-3,10.71E-9,54.39E-9,46.03E-6
1.568E-3,7.822E-9,57.25E-9,45.93E-6
1.569E-3,6.013E-9,59.04E-9,45.84E-6
1.570E-3,5.521E-9,59.52E-9,45.81E-6
1.570E-3,5.482E-9,59.55E-9,45.33E-6
1.570E-3,5.429E-9,59.60E-9,44.79E-6
1.570E-3,5.363E-9,59.65E-9,44.26E-6
1.570E-3,5.316E-9,59.68E-9,43.95E-6
1.570E-3,5.271E-9,59.71E-9,43.64E-6
1.570E-3,5.232E-9,59.74E-9,43.27E-6
1.570E-3,5.218E-9,59.74E-9,43.04E-6
1.570E-3,5.216E-9,59.73E-9,42.80E-6
1.570E-3,5.220E-9,59.72E-9,42.96E-6
1.570E-3,5.225E-9,59.71E-9,43.11E-6
1.570E-3,5.232E-9,59.70E-9,43.25E-6
1.570E-3,5.256E-9,59.67E-9,43.43E-6
1.570E-3,5.289E-9,59.64E-9,43.53E-6
1.570E-3,5.346E-9,59.58E-9,43.58E-6
1.570E-3,5.442E-9,59.47E-9,43.60E-6
1.570E-3,5.612E-9,59.28E-9,43.58E-6
1.570E-3,5.939E-9,58.93E-9,43.55E-6
1.571E-3,6.555E-9,58.28E-9,43.53E-6
1.571E-3,7.660E-9,57.14E-9,43.53E-6
1.571E-3,9.920E-9,54.86E-9,43.55E-6
1.571E-3,14.67E-9,50.12E-9,43.61E-6
1.572E-3,22.01E-9,42.86E-9,43.68E-6
1.572E-3,30.98E-9,34.00E-9,43.75E-6
1.573E-3,41.11E-9,24.00E-9,43.81E-6
1.573E-3,51.77E-9,13.44E-9,43.87E-6
1.574E-3,58.79E-9,6.479E-9,43.94E-6
1.574E-3,61.99E-9,3.275E-9,44.00E-6
1.575E-3,63.59E-9,1.659E-9,44.09E-6
1.576E-3,64.42E-9,798.7E-12,44.20E-6
1.576E-3,64.81E-9,362.0E-12,44.37E-6
1.577E-3,64.95E-9,180.1E-12,44.55E-6
1.578E-3,64.99E-9,108.8E-12,44.70E-6
1.579E-3,64.99E-9,75.11E-12,44.81E-6
1.580E-3,64.99E-9,74.69E-12,44.81E-6
1.580E-3,64.99E-9,74.14E-12,44.85E-6
1.580E-3,64.99E-9,73.63E-12,44.88E-6
1.580E-3,64.99E-9,73.17E-12,44.91E-6
1.580E-3,64.99E-9,72.24E-12,44.95E-6
1.580E-3,64.99E-9,71.06E-12,44.99E-6
1.580E-3,65.00E-9,69.54E-12,45.04E-6
1.580E-3,65.00E-9,67.18E-12,45.10E-6
1.580E-3,65.00E-9,63.93E-12,45.20E-6
1.580E-3,65.00E-9,63.67E-12,45.21E-6
1.580E-3,65.00E-9,63.28E-12,45.19E-6
1.580E-3,65.00E-9,62.89E-12,45.17E-6
1.580E-3,65.00E-9,62.54E-12,45.16E-6
1.580E-3,65.00E-9,61.84E-12,45.15E-6
1.580E-3,65.00E-9,60.81E-12,45.14E-6
1.580E-3,65.00E-9,59.58E-12,45.14E-6
1.580E-3,64.99E-9,57.88E-12,45.15E-6
1.580E-3,64.99E-9,55.41E-12,45.16E-6
1.581E-3,64.97E-9,52.39E-12,45.16E-6
1.581E-3,64.96E-9,48.87E-12,45.14E-6
1.581E-3,64.95E-9,47.50E-12,45.11E-6
1.582E-3,64.94E-9,49.47E-12,45.07E-6
1.582E-3,64.94E-9,53.83E-12,45.05E-6
1.583E-3,64.94E-9,59.08E-12,45.04E-6
1.584E-3,64.94E-9,63.98E-12,45.04E-6
1.585E-3,64.94E-9,65.71E-12,45.04E-6
1.586E-3,64.94E-9,66.11E-12,45.05E-6
1.587E-3,64.94E-9,65.85E-12,45.05E-6
1.588E-3,64.94E-9,65.52E-12,45.05E-6
1.589E-3,64.94E-9,65.29E-12,45.05E-6
1.590E-3,64.94E-9,65.18E-12,45.05E-6
1.590E-3,64.94E-9,65.17E-12,45.11E-6
1.590E-3,64.94E-9,65.16E-12,45.19E-6
1.590E-3,64.93E-9,65.17E-12,45.26E-6
1.590E-3,64.93E-9,65.20E-12,45.32E-6
1.590E-3,64.93E-9,65.23E-12,45.36E-6
1.590E-3,64.93E-9,65.27E-12,45.40E-6
1.590E-3,64.93E-9,65.29E-12,45.37E-6
1.590E-3,64.93E-9,65.28E-12,45.34E-6
1.590E-3,64.93E-9,65.37E-12,45.32E-6
1.590E-3,64.93E-9,65.38E-12,45.29E-6
1.590E-3,64.93E-9,65.40E-12,45.28E-6
1.590E-3,64.93E-9,65.41E-12,45.28E-6
1.590E-3,64.94E-9,65.40E-12,45.30E-6
1.591E-3,64.94E-9,65.26E-12,45.34E-6
1.591E-3,64.94E-9,64.83E-12,45.40E-6
1.591E-3,64.95E-9,63.91E-12,45.48E-6
1.592E-3,64.94E-9,62.52E-12,45.58E-6
1.592E-3,64.94E-9,62.26E-12,45.68E-6
1.593E-3,64.92E-9,66.74E-12,45.80E-6
1.594E-3,64.89E-9,82.95E-12,45.92E-6
1.595E-3,64.83E-9,117.4E-12,45.98E-6
1.596E-3,64.73E-9,183.2E-12,45.99E-6
1.597E-3,64.58E-9,300.9E-12,45.96E-6
1.598E-3,64.36E-9,491.9E-12,45.89E-6
1.599E-3,64.11E-9,762.6E-12,45.83E-6
1.600E-3,63.95E-9,954.6E-12,45.79E-6
1.600E-3,63.93E-9,991.3E-12,45.77E-6
1.600E-3,63.90E-9,1.029E-9,45.76E-6
1.600E-3,63.88E-9,1.060E-9,45.75E-6
1.600E-3,63.85E-9,1.090E-9,45.74E-6
1.600E-3,63.84E-9,1.105E-9,45.74E-6
1.600E-3,63.83E-9,1.120E-9,45.74E-6
1.600E-3,63.82E-9,1.134E-9,45.74E-6
1.600E-3,63.79E-9,1.160E-9,45.74E-6
1.600E-3,63.76E-9,1.189E-9,45.74E-6
1.601E-3,63.72E-9,1.230E-9,45.71E-6
1.601E-3,63.66E-9,1.295E-9,45.66E-6
1.601E-3,63.57E-9,1.384E-9,45.59E-6
1.602E-3,63.45E-9,1.516E-9,45.50E-6
1.603E-3,63.38E-9,1.610E-9,45.40E-6
1.604E-3,63.42E-9,1.592E-9,45.31E-6
1.605E-3,63.60E-9,1.431E-9,45.27E-6
1.606E-3,63.85E-9,1.194E-9,45.27E-6
1.607E-3,64.09E-9,957.1E-12,45.29E-6
1.608E-3,64.28E-9,767.3E-12,45.34E-6
1.609E-3,64.40E-9,635.3E-12,45.38E-6
1.609E-3,64.47E-9,559.9E-12,45.41E-6
1.610E-3,64.47E-9,557.2E-12,45.68E-6
1.610E-3,64.49E-9,552.7E-12,46.01E-6
1.610E-3,64.51E-9,548.6E-12,46.23E-6
1.610E-3,64.52E-9,545.3E-12,46.39E-6
1.610E-3,64.52E-9,542.5E-12,46.55E-6
1.610E-3,64.51E-9,541.3E-12,46.77E-6
1.610E-3,64.49E-9,545.5E-12,47.02E-6
1.610E-3,64.48E-9,547.8E-12,46.86E-6
1.610E-3,64.46E-9,550.5E-12,46.73E-6
1.610E-3,64.44E-9,554.9E-12,46.61E-6
1.610E-3,64.40E-9,563.6E-12,46.52E-6
1.610E-3,64.36E-9,575.4E-12,46.47E-6
1.610E-3,64.31E-9,596.1E-12,46.44E-6
1.610E-3,64.24E-9,639.5E-12,46.40E-6
1.610E-3,64.11E-9,723.5E-12,46.35E-6
1.611E-3,63.82E-9,922.5E-12,46.25E-6
1.611E-3,63.27E-9,1.354E-9,46.13E-6
1.611E-3,62.16E-9,2.346E-9,45.99E-6
1.611E-3,60.92E-9,3.585E-9,45.89E-6
1.612E-3,59.20E-9,5.383E-9,45.81E-6
1.612E-3,57.31E-9,7.374E-9,45.75E-6
1.612E-3,54.64E-9,10.13E-9,45.70E-6
1.613E-3,48.70E-9,16.19E-9,45.63E-6
1.613E-3,44.27E-9,20.67E-9,45.60E-6
1.613E-3,40.11E-9,24.87E-9,45.59E-6
1.614E-3,36.29E-9,28.71E-9,45.58E-6
1.615E-3,33.45E-9,31.55E-9,45.58E-6
1.615E-3,31.46E-9,33.54E-9,45.57E-6
1.616E-3,30.04E-9,34.97E-9,45.54E-6
1.617E-3,28.95E-9,36.05E-9,45.49E-6
1.618E-3,28.20E-9,36.80E-9,45.44E-6
1.619E-3,27.68E-9,37.32E-9,45.39E-6
1.620E-3,27.48E-9,37.52E-9,45.36E-6
1.620E-3,27.47E-9,37.53E-9,45.06E-6
1.620E-3,27.46E-9,37.53E-9,44.73E-6
1.620E-3,27.51E-9,37.45E-9,44.40E-6
1.620E-3,27.63E-9,37.32E-9,44.24E-6
1.620E-3,27.88E-9,37.06E-9,44.07E-6
1.620E-3,28.44E-9,36.50E-9,43.85E-6
1.620E-3,29.07E-9,35.86E-9,43.67E-6
1.620E-3,29.29E-9,35.64E-9,43.79E-6
1.620E-3,29.54E-9,35.40E-9,43.91E-6
1.620E-3,29.83E-9,35.11E-9,44.01E-6
1.620E-3,30.37E-9,34.58E-9,44.11E-6
1.620E-3,30.96E-9,34.01E-9,44.17E-6
1.620E-3,31.76E-9,33.23E-9,44.21E-6
1.620E-3,33.00E-9,32.00E-9,44.24E-6
1.620E-3,34.89E-9,30.13E-9,44.27E-6
1.621E-3,37.79E-9,27.26E-9,44.34E-6
1.621E-3,41.95E-9,23.15E-9,44.45E-6
1.621E-3,47.26E-9,17.90E-9,44.58E-6
1.621E-3,53.97E-9,11.29E-9,44.77E-6
1.622E-3,59.59E-9,5.715E-9,44.95E-6
1.622E-3,62.03E-9,3.243E-9,45.05E-6
1.623E-3,63.22E-9,2.009E-9,45.11E-6
1.623E-3,63.88E-9,1.287E-9,45.13E-6
1.624E-3,64.27E-9,825.8E-12,45.14E-6
1.625E-3,64.44E-9,608.2E-12,45.14E-6
1.626E-3,64.50E-9,524.2E-12,45.16E-6
1.627E-3,64.54E-9,477.5E-12,45.20E-6
1.628E-3,64.57E-9,445.6E-12,45.25E-6
1.629E-3,64.59E-9,421.3E-12,45.31E-6
1.630E-3,64.60E-9,405.0E-12,45.36E-6
1.630E-3,64.61E-9,403.2E-12,45.42E-6
1.630E-3,64.61E-9,401.3E-12,45.47E-6
1.630E-3,64.61E-9,399.8E-12,45.51E-6
1.630E-3,64.61E-9,398.3E-12,45.53E-6
1.630E-3,64.61E-9,397.7E-12,45.52E-6
1.630E-3,64.61E-9,397.0E-12,45.51E-6
1.630E-3,64.61E-9,396.3E-12,45.50E-6
1.630E-3,64.61E-9,395.2E-12,45.51E-6
1.630E-3,64.61E-9,393.8E-12,45.52E-6
1.631E-3,64.62E-9,391.9E-12,45.54E-6
1.631E-3,64.62E-9,389.4E-12,45.55E-6
1.631E-3,64.62E-9,387.6E-12,45.56E-6
1.632E-3,64.61E-9,391.7E-12,45.54E-6
1.633E-3,64.58E-9,407.2E-12,45.50E-6
1.634E-3,64.56E-9,426.1E-12,45.47E-6
1.635E-3,64.55E-9,441.4E-12,45.45E-6
1.636E-3,64.55E-9,449.8E-12,45.45E-6
1.637E-3,64.55E-9,452.3E-12,45.45E-6
1.638E-3,64.55E-9,451.6E-12,45.45E-6
1.639E-3,64.55E-9,450.1E-12,45.45E-6
1.640E-3,64.55E-9,449.6E-12,45.45E-6
1.640E-3,64.55E-9,449.5E-12,45.42E-6
1.640E-3,64.55E-9,449.4E-12,45.39E-6
1.640E-3,64.55E-9,449.3E-12,45.36E-6
1.640E-3,64.55E-9,449.2E-12,45.34E-6
1.640E-3,64.55E-9,448.9E-12,45.31E-6
1.640E-3,64.55E-9,448.6E-12,45.32E-6
1.640E-3,64.55E-9,448.3E-12,45.32E-6
1.640E-3,64.55E-9,447.8E-12,45.33E-6
1.640E-3,64.55E-9,446.5E-12,45.33E-6
1.640E-3,64.56E-9,444.1E-12,45.34E-6
1.640E-3,64.57E-9,439.6E-12,45.34E-6
1.641E-3,64.59E-9,431.2E-12,45.34E-6
1.641E-3,64.63E-9,412.4E-12,45.34E-6
1.641E-3,64.67E-9,381.8E-12,45.33E-6
1.642E-3,64.73E-9,331.2E-12,45.30E-6
1.642E-3,64.77E-9,284.3E-12,45.24E-6
1.643E-3,64.78E-9,249.9E-12,45.14E-6
1.644E-3,64.79E-9,226.2E-12,45.03E-6
1.645E-3,64.81E-9,208.5E-12,44.93E-6
1.646E-3,64.83E-9,191.1E-12,44.89E-6
1.647E-3,64.86E-9,167.8E-12,44.88E-6
1.648E-3,64.89E-9,142.6E-12,44.90E-6
1.649E-3,64.92E-9,120.0E-12,44.93E-6
1.650E-3,64.93E-9,104.4E-12,44.96E-6
1.650E-3,64.93E-9,103.6E-12,45.02E-6
1.650E-3,64.93E-9,102.6E-12,45.11E-6
1.650E-3,64.93E-9,100.8E-12,45.21E-6
1.650E-3,64.93E-9,99.52E-12,45.27E-6
1.650E-3,64.94E-9,98.26E-12,45.31E-6
1.650E-3,64.94E-9,97.17E-12,45.35E-6
1.650E-3,64.94E-9,96.07E-12,45.38E-6
1.650E-3,64.94E-9,95.69E-12,45.35E-6
1.650E-3,64.94E-9,95.33E-12,45.32E-6
1.650E-3,64.94E-9,94.91E-12,45.30E-6
1.650E-3,64.94E-9,94.11E-12,45.27E-6
1.650E-3,64.94E-9,93.33E-12,45.25E-6
1.650E-3,64.93E-9,92.50E-12,45.24E-6
1.650E-3,64.93E-9,91.59E-12,45.24E-6
1.650E-3,64.92E-9,90.61E-12,45.24E-6
1.651E-3,64.91E-9,89.84E-12,45.26E-6
1.651E-3,64.90E-9,90.16E-12,45.29E-6
1.651E-3,64.89E-9,92.64E-12,45.33E-6
1.651E-3,64.88E-9,99.38E-12,45.42E-6
1.652E-3,64.88E-9,108.2E-12,45.56E-6
1.653E-3,64.87E-9,119.2E-12,45.77E-6
1.654E-3,64.84E-9,139.4E-12,46.01E-6
1.655E-3,64.77E-9,178.1E-12,46.12E-6
1.656E-3,64.64E-9,270.1E-12,46.13E-6
1.657E-3,64.42E-9,449.0E-12,46.06E-6
1.658E-3,64.12E-9,741.4E-12,45.96E-6
1.659E-3,63.79E-9,1.110E-9,45.87E-6
1.659E-3,63.57E-9,1.362E-9,45.81E-6
1.660E-3,63.49E-9,1.456E-9,45.79E-6
1.660E-3,63.57E-9,1.464E-9,46.38E-6
1.660E-3,63.67E-9,1.478E-9,46.97E-6
1.660E-3,63.62E-9,1.502E-9,47.47E-6
1.660E-3,63.50E-9,1.530E-9,47.78E-6
1.660E-3,63.38E-9,1.569E-9,48.06E-6
1.660E-3,63.26E-9,1.641E-9,48.39E-6
1.660E-3,63.06E-9,1.755E-9,48.69E-6
1.660E-3,62.61E-9,1.985E-9,49.00E-6
1.660E-3,62.36E-9,2.105E-9,48.66E-6
1.660E-3,62.05E-9,2.249E-9,48.37E-6
1.660E-3,61.69E-9,2.450E-9,48.12E-6
1.660E-3,61.22E-9,2.845E-9,47.88E-6
1.660E-3,60.69E-9,3.397E-9,47.76E-6
1.660E-3,59.77E-9,4.286E-9,47.70E-6
1.660E-3,58.14E-9,5.835E-9,47.67E-6
1.660E-3,55.26E-9,8.761E-9,47.64E-6
1.660E-3,52.17E-9,12.05E-9,47.61E-6
1.661E-3,48.48E-9,15.98E-9,47.57E-6
1.661E-3,42.63E-9,22.07E-9,47.52E-6
1.661E-3,33.19E-9,31.81E-9,47.43E-6
1.661E-3,24.78E-9,40.42E-9,47.36E-6
1.661E-3,16.16E-9,49.23E-9,47.26E-6
1.661E-3,8.911E-9,56.61E-9,47.15E-6
1.662E-3,4.644E-9,60.91E-9,47.03E-6
1.662E-3,2.392E-9,63.12E-9,46.91E-6
1.662E-3,1.198E-9,64.25E-9,46.77E-6
1.663E-3,578.7E-12,64.78E-9,46.60E-6
1.663E-3,281.4E-12,65.00E-9,46.38E-6
1.664E-3,169.7E-12,65.05E-9,46.17E-6
1.664E-3,122.3E-12,65.06E-9,45.98E-6
1.665E-3,94.24E-12,65.05E-9,45.80E-6
1.665E-3,74.47E-12,65.05E-9,45.63E-6
1.666E-3,58.77E-12,65.04E-9,45.48E-6
1.667E-3,45.40E-12,65.02E-9,45.36E-6
1.668E-3,35.93E-12,65.02E-9,45.29E-6
1.669E-3,29.09E-12,65.01E-9,45.26E-6
1.670E-3,27.79E-12,65.01E-9,45.26E-6
1.670E-3,26.53E-12,64.91E-9,45.14E-6
1.670E-3,18.73E-12,64.77E-9,45.03E-6
1.670E-3,2.640E-12,64.74E-9,44.99E-6
1.670E-3,-12.04E-12,64.80E-9,44.98E-6
1.670E-3,-20.75E-12,64.85E-9,44.97E-6
1.670E-3,-22.49E-12,64.85E-9,44.96E-6
1.670E-3,-19.70E-12,64.84E-9,44.95E-6
1.670E-3,-18.53E-12,64.84E-9,44.94E-6
1.670E-3,-19.37E-12,64.87E-9,45.00E-6
1.670E-3,-22.68E-12,64.93E-9,45.06E-6
1.670E-3,-26.63E-12,65.03E-9,45.10E-6
1.670E-3,-28.78E-12,65.14E-9,45.15E-6
1.670E-3,-25.07E-12,65.09E-9,45.18E-6
1.670E-3,-19.75E-12,64.95E-9,45.20E-6
1.670E-3,-16.18E-12,64.85E-9,45.21E-6
1.670E-3,-14.29E-12,64.86E-9,45.22E-6
1.670E-3,-12.08E-12,64.90E-9,45.25E-6
1.671E-3,-8.228E-12,64.92E-9,45.28E-6
1.671E-3,-2.369E-12,64.93E-9,45.33E-6
1.671E-3,6.130E-12,64.94E-9,45.37E-6
1.672E-3,14.82E-12,64.95E-9,45.40E-6
1.672E-3,22.89E-12,64.95E-9,45.42E-6
1.673E-3,29.81E-12,64.95E-9,45.44E-6
1.674E-3,35.31E-12,64.95E-9,45.46E-6
1.674E-3,39.69E-12,64.95E-9,45.47E-6
1.675E-3,43.62E-12,64.95E-9,45.49E-6
1.676E-3,48.04E-12,64.94E-9,45.50E-6
1.677E-3,52.72E-12,64.93E-9,45.49E-6
1.678E-3,57.26E-12,64.93E-9,45.46E-6
1.679E-3,61.22E-12,64.93E-9,45.44E-6
1.680E-3,62.78E-12,64.92E-9,45.43E-6
1.680E-3,62.94E-12,64.92E-9,44.97E-6
1.680E-3,63.20E-12,64.91E-9,44.43E-6
1.680E-3,63.27E-12,64.89E-9,43.89E-6
1.680E-3,63.01E-12,64.88E-9,43.60E-6
1.680E-3,62.63E-12,64.87E-9,43.32E-6
1.680E-3,62.61E-12,64.86E-9,42.99E-6
1.680E-3,63.82E-12,64.85E-9,42.63E-6
1.680E-3,64.34E-12,64.85E-9,42.82E-6
1.680E-3,64.91E-12,64.84E-9,42.99E-6
1.680E-3,65.64E-12,64.84E-9,43.16E-6
1.680E-3,67.05E-12,64.85E-9,43.35E-6
1.680E-3,68.80E-12,64.85E-9,43.44E-6
1.680E-3,71.68E-12,64.85E-9,43.48E-6
1.680E-3,76.42E-12,64.83E-9,43.49E-6
1.680E-3,84.74E-12,64.81E-9,43.47E-6
1.681E-3,99.28E-12,64.79E-9,43.43E-6
1.681E-3,124.6E-12,64.74E-9,43.40E-6
1.681E-3,177.7E-12,64.65E-9,43.38E-6
1.681E-3,291.8E-12,64.47E-9,43.39E-6
1.682E-3,552.3E-12,64.07E-9,43.43E-6
1.682E-3,984.4E-12,63.47E-9,43.48E-6
1.682E-3,1.721E-9,62.57E-9,43.54E-6
1.683E-3,2.533E-9,61.75E-9,43.59E-6
1.683E-3,3.977E-9,60.46E-9,43.65E-6
1.683E-3,5.467E-9,59.13E-9,43.70E-6
1.683E-3,7.511E-9,57.19E-9,43.76E-6
1.683E-3,11.03E-9,53.73E-9,43.84E-6
1.684E-3,14.70E-9,50.10E-9,43.92E-6
1.684E-3,20.21E-9,44.66E-9,44.02E-6
1.685E-3,32.90E-9,32.11E-9,44.23E-6
1.685E-3,48.99E-9,16.19E-9,44.53E-6
1.686E-3,57.89E-9,7.333E-9,44.80E-6
1.687E-3,60.94E-9,4.251E-9,44.97E-6
1.687E-3,62.46E-9,2.702E-9,45.10E-6
1.688E-3,63.37E-9,1.746E-9,45.23E-6
1.689E-3,63.89E-9,1.176E-9,45.35E-6
1.690E-3,63.96E-9,1.094E-9,45.37E-6
1.690E-3,64.06E-9,1.081E-9,45.88E-6
1.690E-3,64.17E-9,1.066E-9,46.44E-6
1.690E-3,64.15E-9,1.058E-9,46.87E-6
1.690E-3,64.05E-9,1.054E-9,47.14E-6
1.690E-3,63.98E-9,1.053E-9,47.40E-6
1.690E-3,63.92E-9,1.064E-9,47.71E-6
1.690E-3,63.81E-9,1.095E-9,47.94E-6
1.690E-3,63.57E-9,1.172E-9,48.18E-6
1.690E-3,63.41E-9,1.218E-9,47.90E-6
1.690E-3,63.22E-9,1.275E-9,47.66E-6
1.690E-3,63.00E-9,1.354E-9,47.45E-6
1.690E-3,62.80E-9,1.513E-9,47.22E-6
1.690E-3,62.65E-9,1.730E-9,47.10E-6
1.690E-3,62.32E-9,2.070E-9,47.04E-6
1.690E-3,61.64E-9,2.651E-9,47.03E-6
1.690E-3,60.39E-9,3.730E-9,47.03E-6
1.691E-3,58.14E-9,5.942E-9,47.05E-6
1.691E-3,55.73E-9,8.515E-9,47.06E-6
1.691E-3,53.10E-9,11.34E-9,47.06E-6
1.691E-3,49.41E-9,15.21E-9,47.07E-6
1.691E-3,40.66E-9,24.20E-9,47.07E-6
1.691E-3,33.70E-9,31.29E-9,47.07E-6
1.691E-3,25.77E-9,39.36E-9,47.07E-6
1.692E-3,16.46E-9,48.82E-9,47.06E-6
1.692E-3,8.833E-9,56.55E-9,47.03E-6
1.692E-3,4.554E-9,60.86E-9,46.98E-6
1.693E-3,2.254E-9,63.14E-9,46.91E-6
1.693E-3,1.067E-9,64.29E-9,46.81E-6
1.694E-3,499.4E-12,64.79E-9,46.68E-6
1.695E-3,225.5E-12,64.99E-9,46.49E-6
1.695E-3,121.9E-12,65.03E-9,46.27E-6
1.696E-3,86.10E-12,65.03E-9,46.10E-6
1.697E-3,64.68E-12,65.02E-9,45.96E-6
1.698E-3,49.00E-12,65.01E-9,45.82E-6
1.699E-3,37.66E-12,65.01E-9,45.72E-6
1.699E-3,31.61E-12,65.00E-9,45.66E-6
1.700E-3,30.50E-12,64.90E-9,45.11E-6
1.700E-3,21.54E-12,64.74E-9,44.48E-6
1.700E-3,5.628E-12,64.71E-9,44.08E-6
1.700E-3,-7.567E-12,64.76E-9,43.80E-6
1.700E-3,-15.43E-12,64.79E-9,43.53E-6
1.700E-3,-17.47E-12,64.79E-9,43.22E-6
1.700E-3,-16.53E-12,64.78E-9,43.01E-6
1.700E-3,-15.17E-12,64.77E-9,42.79E-6
1.700E-3,-16.93E-12,64.81E-9,43.01E-6
1.700E-3,-20.67E-12,64.88E-9,43.21E-6
1.700E-3,-24.96E-12,64.99E-9,43.39E-6
1.700E-3,-25.26E-12,65.05E-9,43.62E-6
1.700E-3,-20.95E-12,64.98E-9,43.74E-6
1.700E-3,-16.21E-12,64.86E-9,43.82E-6
1.700E-3,-12.61E-12,64.81E-9,43.86E-6
1.700E-3,-7.843E-12,64.81E-9,43.87E-6
1.700E-3,2.706E-12,64.82E-9,43.87E-6
1.701E-3,23.90E-12,64.80E-9,43.86E-6
1.701E-3,77.97E-12,64.72E-9,43.86E-6
1.701E-3,240.1E-12,64.47E-9,43.86E-6
1.701E-3,577.7E-12,63.96E-9,43.87E-6
1.702E-3,1.083E-9,63.22E-9,43.88E-6
1.702E-3,1.827E-9,62.22E-9,43.89E-6
1.702E-3,3.229E-9,60.72E-9,43.91E-6
1.702E-3,4.419E-9,59.69E-9,43.93E-6
1.702E-3,5.879E-9,58.49E-9,43.94E-6
1.703E-3,7.501E-9,57.08E-9,43.96E-6
1.703E-3,9.623E-9,55.08E-9,43.98E-6
1.703E-3,11.92E-9,52.82E-9,44.01E-6
1.703E-3,14.62E-9,50.15E-9,44.04E-6
1.703E-3,18.74E-9,46.10E-9,44.08E-6
1.704E-3,27.86E-9,37.09E-9,44.18E-6
1.704E-3,43.38E-9,21.74E-9,44.37E-6
1.705E-3,53.85E-9,11.37E-9,44.57E-6
1.706E-3,59.09E-9,6.132E-9,44.74E-6
1.706E-3,61.73E-9,3.478E-9,44.89E-6
1.707E-3,63.12E-9,2.051E-9,45.03E-6
1.708E-3,63.91E-9,1.217E-9,45.17E-6
1.709E-3,64.31E-9,772.0E-12,45.30E-6
1.709E-3,64.44E-9,606.2E-12,45.37E-6
1.710E-3,64.45E-9,601.4E-12,45.72E-6
1.710E-3,64.46E-9,593.8E-12,46.14E-6
1.710E-3,64.48E-9,586.4E-12,46.45E-6
1.710E-3,64.49E-9,580.1E-12,46.68E-6
1.710E-3,64.49E-9,574.6E-12,46.89E-6
1.710E-3,64.49E-9,569.5E-12,47.15E-6
1.710E-3,64.48E-9,567.6E-12,47.42E-6
1.710E-3,64.48E-9,567.9E-12,47.24E-6
1.710E-3,64.47E-9,568.3E-12,47.09E-6
1.710E-3,64.47E-9,569.3E-12,46.96E-6
1.710E-3,64.44E-9,572.1E-12,46.82E-6
1.710E-3,64.42E-9,576.0E-12,46.76E-6
