time (s),leafValue( IT("/I0/Iout1") "Design_Point" 1 ) (A),leafValue( IT("/I0/Iout2") "Design_Point" 1 ) (A),leafValue( getData(":pwr" ?result "tran") "Design_Point" 1 ) (W)
1.573E-3,11.17E-9,4.860E-9,11.47E-6
1.573E-3,11.87E-9,4.169E-9,11.48E-6
1.574E-3,12.77E-9,3.293E-9,11.49E-6
1.575E-3,13.67E-9,2.403E-9,11.51E-6
1.576E-3,14.46E-9,1.624E-9,11.53E-6
1.577E-3,14.97E-9,1.107E-9,11.54E-6
1.578E-3,15.29E-9,778.5E-12,11.55E-6
1.579E-3,15.50E-9,567.4E-12,11.56E-6
1.580E-3,15.59E-9,464.9E-12,11.56E-6
1.580E-3,15.60E-9,456.1E-12,11.59E-6
1.580E-3,15.61E-9,445.3E-12,11.63E-6
1.580E-3,15.63E-9,430.0E-12,11.67E-6
1.580E-3,15.64E-9,416.7E-12,11.70E-6
1.580E-3,15.65E-9,406.0E-12,11.72E-6
1.580E-3,15.66E-9,402.2E-12,11.70E-6
1.580E-3,15.66E-9,398.2E-12,11.69E-6
1.580E-3,15.66E-9,393.9E-12,11.68E-6
1.580E-3,15.67E-9,385.8E-12,11.66E-6
1.580E-3,15.68E-9,377.2E-12,11.64E-6
1.580E-3,15.69E-9,368.0E-12,11.64E-6
1.581E-3,15.70E-9,356.7E-12,11.63E-6
1.581E-3,15.71E-9,342.4E-12,11.64E-6
1.581E-3,15.72E-9,326.2E-12,11.64E-6
1.581E-3,15.74E-9,307.5E-12,11.64E-6
1.582E-3,15.75E-9,283.9E-12,11.64E-6
1.582E-3,15.76E-9,263.6E-12,11.64E-6
1.583E-3,15.77E-9,244.1E-12,11.64E-6
1.584E-3,15.79E-9,224.7E-12,11.64E-6
1.585E-3,15.82E-9,203.9E-12,11.64E-6
1.586E-3,15.85E-9,180.2E-12,11.65E-6
1.587E-3,15.88E-9,155.3E-12,11.66E-6
1.588E-3,15.90E-9,131.8E-12,11.68E-6
1.589E-3,15.92E-9,111.2E-12,11.69E-6
1.590E-3,15.93E-9,104.0E-12,11.70E-6
1.590E-3,15.93E-9,103.0E-12,11.72E-6
1.590E-3,15.93E-9,101.7E-12,11.75E-6
1.590E-3,15.93E-9,100.3E-12,11.78E-6
1.590E-3,15.94E-9,98.02E-12,11.83E-6
1.590E-3,15.94E-9,96.84E-12,11.86E-6
1.590E-3,15.94E-9,95.65E-12,11.88E-6
1.590E-3,15.94E-9,95.19E-12,11.87E-6
1.590E-3,15.94E-9,94.75E-12,11.87E-6
1.590E-3,15.94E-9,94.25E-12,11.86E-6
1.590E-3,15.94E-9,93.28E-12,11.84E-6
1.590E-3,15.94E-9,92.01E-12,11.83E-6
1.590E-3,15.94E-9,90.59E-12,11.81E-6
1.590E-3,15.94E-9,88.92E-12,11.80E-6
1.591E-3,15.94E-9,86.82E-12,11.79E-6
1.591E-3,15.95E-9,84.31E-12,11.78E-6
1.591E-3,15.95E-9,81.12E-12,11.78E-6
1.591E-3,15.95E-9,77.11E-12,11.79E-6
1.592E-3,15.96E-9,72.76E-12,11.81E-6
1.592E-3,15.97E-9,67.65E-12,11.83E-6
1.593E-3,15.97E-9,61.23E-12,11.86E-6
1.594E-3,15.98E-9,53.19E-12,11.90E-6
1.595E-3,15.98E-9,47.18E-12,11.94E-6
1.596E-3,15.97E-9,42.99E-12,11.97E-6
1.597E-3,15.97E-9,40.43E-12,12.00E-6
1.598E-3,15.97E-9,39.20E-12,12.02E-6
1.599E-3,15.96E-9,39.18E-12,12.04E-6
1.600E-3,15.96E-9,39.81E-12,12.05E-6
1.600E-3,15.96E-9,40.01E-12,12.06E-6
1.600E-3,15.96E-9,40.23E-12,12.07E-6
1.600E-3,15.96E-9,40.43E-12,12.07E-6
1.600E-3,15.96E-9,40.64E-12,12.06E-6
1.600E-3,15.96E-9,40.75E-12,12.05E-6
1.600E-3,15.96E-9,40.85E-12,12.05E-6
1.600E-3,15.96E-9,40.97E-12,12.04E-6
1.600E-3,15.96E-9,41.20E-12,12.04E-6
1.600E-3,15.96E-9,41.51E-12,12.05E-6
1.601E-3,15.96E-9,41.90E-12,12.06E-6
1.601E-3,15.96E-9,42.47E-12,12.07E-6
1.601E-3,15.95E-9,43.24E-12,12.08E-6
1.601E-3,15.95E-9,44.61E-12,12.09E-6
1.602E-3,15.94E-9,46.84E-12,12.09E-6
1.603E-3,15.94E-9,50.63E-12,12.08E-6
1.603E-3,15.92E-9,58.00E-12,12.07E-6
1.604E-3,15.91E-9,68.68E-12,12.06E-6
1.605E-3,15.89E-9,81.85E-12,12.05E-6
1.606E-3,15.87E-9,97.37E-12,12.04E-6
1.607E-3,15.85E-9,115.0E-12,12.03E-6
1.608E-3,15.83E-9,134.5E-12,12.01E-6
1.609E-3,15.81E-9,154.9E-12,12.00E-6
1.609E-3,15.81E-9,155.6E-12,12.00E-6
1.610E-3,15.81E-9,155.9E-12,12.04E-6
1.610E-3,15.81E-9,156.3E-12,12.08E-6
1.610E-3,15.81E-9,156.7E-12,12.13E-6
1.610E-3,15.81E-9,157.4E-12,12.21E-6
1.610E-3,15.81E-9,158.2E-12,12.33E-6
1.610E-3,15.82E-9,158.9E-12,12.44E-6
1.610E-3,15.83E-9,159.6E-12,12.54E-6
1.610E-3,15.84E-9,160.7E-12,12.63E-6
1.610E-3,15.84E-9,162.7E-12,12.72E-6
1.610E-3,15.83E-9,164.6E-12,12.77E-6
1.610E-3,15.83E-9,165.3E-12,12.72E-6
1.610E-3,15.82E-9,166.1E-12,12.67E-6
1.610E-3,15.82E-9,167.0E-12,12.61E-6
1.610E-3,15.81E-9,169.0E-12,12.52E-6
1.610E-3,15.79E-9,171.6E-12,12.44E-6
1.610E-3,15.77E-9,175.0E-12,12.38E-6
1.610E-3,15.75E-9,180.1E-12,12.33E-6
1.610E-3,15.74E-9,187.8E-12,12.30E-6
1.611E-3,15.72E-9,200.2E-12,12.29E-6
1.611E-3,15.69E-9,219.5E-12,12.28E-6
1.611E-3,15.65E-9,249.6E-12,12.27E-6
1.611E-3,15.56E-9,304.1E-12,12.26E-6
1.612E-3,15.41E-9,413.0E-12,12.24E-6
1.612E-3,15.16E-9,616.9E-12,12.21E-6
1.613E-3,14.68E-9,1.059E-9,12.17E-6
1.613E-3,14.25E-9,1.515E-9,12.15E-6
1.613E-3,13.74E-9,2.084E-9,12.12E-6
1.614E-3,13.16E-9,2.715E-9,12.11E-6
1.614E-3,12.27E-9,3.653E-9,12.08E-6
1.615E-3,11.26E-9,4.696E-9,12.06E-6
1.616E-3,10.33E-9,5.638E-9,12.04E-6
1.616E-3,9.372E-9,6.616E-9,12.02E-6
1.617E-3,8.411E-9,7.587E-9,12.00E-6
1.618E-3,7.756E-9,8.246E-9,12.00E-6
1.619E-3,7.347E-9,8.654E-9,11.99E-6
1.620E-3,7.329E-9,8.673E-9,11.99E-6
1.620E-3,7.323E-9,8.679E-9,11.95E-6
1.620E-3,7.315E-9,8.686E-9,11.89E-6
1.620E-3,7.308E-9,8.693E-9,11.83E-6
1.620E-3,7.294E-9,8.705E-9,11.72E-6
1.620E-3,7.278E-9,8.716E-9,11.60E-6
1.620E-3,7.261E-9,8.721E-9,11.49E-6
1.620E-3,7.250E-9,8.716E-9,11.38E-6
1.620E-3,7.260E-9,8.691E-9,11.25E-6
1.620E-3,7.280E-9,8.666E-9,11.19E-6
1.620E-3,7.290E-9,8.655E-9,11.20E-6
1.620E-3,7.302E-9,8.642E-9,11.21E-6
1.620E-3,7.316E-9,8.628E-9,11.23E-6
1.620E-3,7.349E-9,8.595E-9,11.28E-6
1.620E-3,7.405E-9,8.543E-9,11.34E-6
1.620E-3,7.476E-9,8.482E-9,11.41E-6
1.620E-3,7.573E-9,8.401E-9,11.47E-6
1.620E-3,7.710E-9,8.282E-9,11.52E-6
1.621E-3,7.891E-9,8.111E-9,11.56E-6
1.621E-3,8.142E-9,7.860E-9,11.58E-6
1.621E-3,8.483E-9,7.517E-9,11.59E-6
1.621E-3,8.907E-9,7.099E-9,11.60E-6
1.621E-3,9.497E-9,6.524E-9,11.60E-6
1.622E-3,10.40E-9,5.645E-9,11.62E-6
1.622E-3,11.39E-9,4.680E-9,11.65E-6
1.623E-3,12.45E-9,3.640E-9,11.69E-6
1.623E-3,13.64E-9,2.474E-9,11.73E-6
1.624E-3,14.81E-9,1.329E-9,11.79E-6
1.625E-3,15.38E-9,747.7E-12,11.84E-6
1.626E-3,15.65E-9,453.0E-12,11.88E-6
1.627E-3,15.77E-9,306.0E-12,11.90E-6
1.628E-3,15.83E-9,228.8E-12,11.92E-6
1.629E-3,15.85E-9,186.8E-12,11.92E-6
1.630E-3,15.86E-9,176.8E-12,11.92E-6
1.630E-3,15.86E-9,174.9E-12,11.94E-6
1.630E-3,15.86E-9,172.6E-12,11.96E-6
1.630E-3,15.86E-9,170.2E-12,11.97E-6
1.630E-3,15.86E-9,168.6E-12,11.98E-6
1.630E-3,15.86E-9,167.0E-12,11.99E-6
1.630E-3,15.86E-9,166.1E-12,11.99E-6
1.630E-3,15.86E-9,165.2E-12,11.98E-6
1.630E-3,15.86E-9,164.4E-12,11.97E-6
1.630E-3,15.86E-9,162.8E-12,11.96E-6
1.630E-3,15.86E-9,161.0E-12,11.95E-6
1.631E-3,15.86E-9,159.0E-12,11.95E-6
1.631E-3,15.86E-9,156.8E-12,11.95E-6
1.631E-3,15.86E-9,154.1E-12,11.95E-6
1.631E-3,15.86E-9,151.3E-12,11.95E-6
1.632E-3,15.86E-9,148.2E-12,11.95E-6
1.633E-3,15.86E-9,145.1E-12,11.95E-6
1.634E-3,15.86E-9,143.3E-12,11.94E-6
1.635E-3,15.86E-9,142.9E-12,11.94E-6
1.636E-3,15.86E-9,143.5E-12,11.94E-6
1.637E-3,15.85E-9,144.6E-12,11.93E-6
1.638E-3,15.85E-9,145.8E-12,11.93E-6
1.639E-3,15.85E-9,146.7E-12,11.93E-6
1.640E-3,15.85E-9,147.0E-12,11.93E-6
1.640E-3,15.85E-9,147.0E-12,11.92E-6
1.640E-3,15.85E-9,147.0E-12,11.91E-6
1.640E-3,15.85E-9,147.0E-12,11.90E-6
1.640E-3,15.85E-9,147.1E-12,11.89E-6
1.640E-3,15.85E-9,147.1E-12,11.88E-6
1.640E-3,15.85E-9,147.1E-12,11.88E-6
1.640E-3,15.85E-9,147.1E-12,11.88E-6
1.640E-3,15.85E-9,147.1E-12,11.87E-6
1.640E-3,15.85E-9,147.1E-12,11.87E-6
1.640E-3,15.85E-9,147.2E-12,11.87E-6
1.640E-3,15.85E-9,147.1E-12,11.87E-6
1.641E-3,15.85E-9,146.9E-12,11.88E-6
1.641E-3,15.85E-9,146.4E-12,11.88E-6
1.641E-3,15.86E-9,145.3E-12,11.89E-6
1.641E-3,15.86E-9,143.1E-12,11.89E-6
1.642E-3,15.87E-9,139.0E-12,11.90E-6
1.642E-3,15.89E-9,132.2E-12,11.90E-6
1.643E-3,15.90E-9,122.4E-12,11.90E-6
1.644E-3,15.92E-9,108.3E-12,11.90E-6
1.645E-3,15.93E-9,93.98E-12,11.90E-6
1.646E-3,15.94E-9,83.57E-12,11.90E-6
1.647E-3,15.94E-9,76.66E-12,11.89E-6
1.648E-3,15.94E-9,72.52E-12,11.88E-6
1.649E-3,15.94E-9,70.32E-12,11.86E-6
1.650E-3,15.94E-9,69.34E-12,11.85E-6
1.650E-3,15.94E-9,69.32E-12,11.87E-6
1.650E-3,15.94E-9,69.28E-12,11.90E-6
1.650E-3,15.94E-9,69.22E-12,11.97E-6
1.650E-3,15.94E-9,69.16E-12,12.01E-6
1.650E-3,15.94E-9,69.09E-12,12.04E-6
1.650E-3,15.94E-9,69.03E-12,12.06E-6
1.650E-3,15.94E-9,69.01E-12,12.04E-6
1.650E-3,15.94E-9,68.99E-12,12.03E-6
1.650E-3,15.94E-9,68.96E-12,12.01E-6
1.650E-3,15.94E-9,68.90E-12,11.98E-6
1.650E-3,15.94E-9,68.83E-12,11.95E-6
1.650E-3,15.94E-9,68.75E-12,11.93E-6
1.650E-3,15.94E-9,68.67E-12,11.92E-6
1.650E-3,15.94E-9,68.62E-12,11.91E-6
1.651E-3,15.93E-9,68.60E-12,11.90E-6
1.651E-3,15.93E-9,68.67E-12,11.89E-6
1.651E-3,15.93E-9,68.98E-12,11.89E-6
1.651E-3,15.93E-9,69.58E-12,11.88E-6
1.652E-3,15.92E-9,70.93E-12,11.88E-6
1.652E-3,15.91E-9,73.68E-12,11.87E-6
1.653E-3,15.90E-9,78.77E-12,11.88E-6
1.653E-3,15.89E-9,86.53E-12,11.88E-6
1.654E-3,15.88E-9,96.87E-12,11.89E-6
1.655E-3,15.88E-9,103.7E-12,11.92E-6
1.656E-3,15.89E-9,106.0E-12,11.95E-6
1.657E-3,15.89E-9,104.9E-12,11.98E-6
1.658E-3,15.90E-9,102.5E-12,12.02E-6
1.659E-3,15.90E-9,100.7E-12,12.05E-6
1.660E-3,15.90E-9,100.5E-12,12.05E-6
1.660E-3,15.94E-9,97.52E-12,12.25E-6
1.660E-3,16.07E-9,90.19E-12,12.53E-6
1.660E-3,16.18E-9,86.76E-12,12.76E-6
1.660E-3,16.20E-9,89.91E-12,13.04E-6
1.660E-3,16.09E-9,94.82E-12,13.26E-6
1.660E-3,15.94E-9,96.25E-12,13.46E-6
1.660E-3,15.84E-9,95.16E-12,13.63E-6
1.660E-3,15.78E-9,94.74E-12,13.73E-6
1.660E-3,15.74E-9,96.02E-12,13.62E-6
1.660E-3,15.67E-9,99.50E-12,13.50E-6
1.660E-3,15.56E-9,105.4E-12,13.37E-6
1.660E-3,15.37E-9,115.7E-12,13.15E-6
1.660E-3,15.33E-9,129.7E-12,12.97E-6
1.660E-3,15.40E-9,156.6E-12,12.83E-6
1.660E-3,15.47E-9,207.6E-12,12.73E-6
1.660E-3,15.44E-9,293.0E-12,12.66E-6
1.661E-3,15.26E-9,426.2E-12,12.62E-6
1.661E-3,14.94E-9,644.5E-12,12.61E-6
1.661E-3,14.33E-9,1.074E-9,12.62E-6
1.661E-3,13.43E-9,1.777E-9,12.62E-6
1.661E-3,12.66E-9,2.506E-9,12.63E-6
1.661E-3,11.61E-9,3.732E-9,12.63E-6
1.662E-3,10.74E-9,4.845E-9,12.62E-6
1.662E-3,9.864E-9,5.927E-9,12.62E-6
1.662E-3,8.422E-9,7.557E-9,12.62E-6
1.662E-3,7.236E-9,8.809E-9,12.61E-6
1.662E-3,6.175E-9,9.908E-9,12.61E-6
1.662E-3,4.976E-9,11.15E-9,12.60E-6
1.663E-3,3.460E-9,12.73E-9,12.59E-6
1.663E-3,2.065E-9,14.16E-9,12.57E-6
1.664E-3,1.196E-9,15.02E-9,12.55E-6
1.664E-3,693.6E-12,15.50E-9,12.53E-6
1.665E-3,389.4E-12,15.78E-9,12.51E-6
1.666E-3,209.6E-12,15.93E-9,12.47E-6
1.667E-3,120.6E-12,15.99E-9,12.42E-6
1.668E-3,80.39E-12,16.01E-9,12.38E-6
1.669E-3,59.52E-12,16.02E-9,12.33E-6
1.670E-3,49.59E-12,16.02E-9,12.30E-6
1.670E-3,51.06E-12,15.98E-9,12.25E-6
1.670E-3,51.65E-12,15.84E-9,12.18E-6
1.670E-3,37.99E-12,15.64E-9,12.11E-6
1.670E-3,24.81E-12,15.63E-9,12.07E-6
1.670E-3,16.21E-12,15.71E-9,12.05E-6
1.670E-3,14.17E-12,15.80E-9,12.04E-6
1.670E-3,15.37E-12,15.86E-9,12.04E-6
1.670E-3,16.36E-12,15.87E-9,12.05E-6
1.670E-3,15.77E-12,15.88E-9,12.07E-6
1.670E-3,10.25E-12,15.94E-9,12.09E-6
1.670E-3,-346.5E-15,16.15E-9,12.14E-6
1.670E-3,-846.0E-15,16.32E-9,12.18E-6
1.670E-3,7.733E-12,16.29E-9,12.21E-6
1.670E-3,17.07E-12,16.11E-9,12.23E-6
1.670E-3,22.47E-12,15.93E-9,12.23E-6
1.671E-3,26.78E-12,15.86E-9,12.23E-6
1.671E-3,32.31E-12,15.87E-9,12.22E-6
1.671E-3,40.60E-12,15.89E-9,12.21E-6
1.671E-3,54.75E-12,15.89E-9,12.21E-6
1.671E-3,78.51E-12,15.88E-9,12.20E-6
1.672E-3,102.7E-12,15.86E-9,12.19E-6
1.673E-3,120.1E-12,15.85E-9,12.18E-6
1.673E-3,128.5E-12,15.85E-9,12.17E-6
1.674E-3,128.1E-12,15.86E-9,12.15E-6
1.675E-3,120.3E-12,15.88E-9,12.13E-6
1.675E-3,107.8E-12,15.90E-9,12.11E-6
1.676E-3,93.61E-12,15.93E-9,12.09E-6
1.677E-3,80.98E-12,15.94E-9,12.07E-6
1.678E-3,70.39E-12,15.95E-9,12.05E-6
1.679E-3,61.81E-12,15.96E-9,12.04E-6
1.680E-3,61.49E-12,15.96E-9,12.04E-6
1.680E-3,61.34E-12,15.96E-9,11.98E-6
1.680E-3,61.17E-12,15.96E-9,11.91E-6
1.680E-3,61.02E-12,15.96E-9,11.85E-6
1.680E-3,60.75E-12,15.96E-9,11.72E-6
1.680E-3,60.45E-12,15.96E-9,11.54E-6
1.680E-3,60.11E-12,15.95E-9,11.36E-6
1.680E-3,59.49E-12,15.93E-9,11.18E-6
1.680E-3,58.44E-12,15.92E-9,10.99E-6
1.680E-3,57.43E-12,15.92E-9,10.83E-6
1.680E-3,57.19E-12,15.91E-9,10.82E-6
1.680E-3,56.96E-12,15.91E-9,10.83E-6
1.680E-3,56.71E-12,15.91E-9,10.85E-6
1.680E-3,56.23E-12,15.92E-9,10.90E-6
1.680E-3,55.61E-12,15.92E-9,10.98E-6
1.680E-3,55.01E-12,15.93E-9,11.06E-6
1.680E-3,54.65E-12,15.94E-9,11.14E-6
1.680E-3,54.59E-12,15.95E-9,11.22E-6
1.681E-3,54.91E-12,15.94E-9,11.28E-6
1.681E-3,55.60E-12,15.93E-9,11.33E-6
1.681E-3,56.90E-12,15.92E-9,11.36E-6
1.681E-3,59.28E-12,15.92E-9,11.37E-6
1.681E-3,63.25E-12,15.91E-9,11.37E-6
1.682E-3,69.42E-12,15.90E-9,11.35E-6
1.682E-3,79.27E-12,15.88E-9,11.34E-6
1.682E-3,96.56E-12,15.85E-9,11.32E-6
1.683E-3,130.3E-12,15.80E-9,11.31E-6
1.684E-3,190.3E-12,15.71E-9,11.30E-6
1.685E-3,306.0E-12,15.56E-9,11.31E-6
1.686E-3,553.8E-12,15.27E-9,11.32E-6
1.687E-3,1.050E-9,14.77E-9,11.33E-6
1.687E-3,1.677E-9,14.18E-9,11.35E-6
1.688E-3,2.349E-9,13.55E-9,11.37E-6
1.689E-3,3.448E-9,12.48E-9,11.39E-6
1.690E-3,4.643E-9,11.30E-9,11.41E-6
1.690E-3,4.724E-9,11.26E-9,11.57E-6
1.690E-3,4.862E-9,11.22E-9,11.83E-6
1.690E-3,5.086E-9,11.13E-9,12.20E-6
1.690E-3,5.211E-9,10.97E-9,12.42E-6
1.690E-3,5.293E-9,10.79E-9,12.59E-6
1.690E-3,5.342E-9,10.66E-9,12.75E-6
1.690E-3,5.290E-9,10.71E-9,12.86E-6
1.690E-3,5.240E-9,10.76E-9,12.77E-6
1.690E-3,5.170E-9,10.82E-9,12.67E-6
1.690E-3,5.059E-9,10.89E-9,12.57E-6
1.690E-3,4.774E-9,11.11E-9,12.38E-6
1.690E-3,4.460E-9,11.44E-9,12.23E-6
1.690E-3,4.112E-9,11.89E-9,12.11E-6
1.690E-3,3.690E-9,12.45E-9,12.01E-6
1.690E-3,3.192E-9,13.04E-9,11.95E-6
1.691E-3,2.642E-9,13.63E-9,11.90E-6
1.691E-3,2.104E-9,14.17E-9,11.89E-6
1.691E-3,1.594E-9,14.66E-9,11.89E-6
1.691E-3,1.156E-9,15.08E-9,11.90E-6
1.691E-3,808.0E-12,15.39E-9,11.92E-6
1.692E-3,537.1E-12,15.63E-9,11.94E-6
1.693E-3,348.0E-12,15.79E-9,11.97E-6
1.693E-3,237.1E-12,15.87E-9,12.00E-6
1.694E-3,167.2E-12,15.91E-9,12.04E-6
1.695E-3,125.7E-12,15.94E-9,12.07E-6
1.696E-3,97.61E-12,15.96E-9,12.10E-6
1.697E-3,77.35E-12,15.97E-9,12.13E-6
1.698E-3,62.79E-12,15.99E-9,12.16E-6
1.699E-3,51.88E-12,16.00E-9,12.17E-6
1.699E-3,45.96E-12,16.00E-9,12.18E-6
1.700E-3,47.66E-12,15.96E-9,12.02E-6
1.700E-3,49.29E-12,15.83E-9,11.79E-6
1.700E-3,39.18E-12,15.63E-9,11.45E-6
1.700E-3,28.55E-12,15.60E-9,11.25E-6
1.700E-3,22.27E-12,15.65E-9,11.07E-6
1.700E-3,21.85E-12,15.72E-9,10.94E-6
1.700E-3,24.49E-12,15.77E-9,10.82E-6
1.700E-3,26.11E-12,15.77E-9,10.83E-6
1.700E-3,26.57E-12,15.78E-9,10.86E-6
1.700E-3,22.58E-12,15.83E-9,10.89E-6
1.700E-3,13.85E-12,16.02E-9,10.98E-6
1.700E-3,13.90E-12,16.20E-9,11.09E-6
1.700E-3,23.77E-12,16.22E-9,11.19E-6
1.700E-3,37.22E-12,16.07E-9,11.29E-6
1.700E-3,49.38E-12,15.90E-9,11.38E-6
1.701E-3,63.84E-12,15.81E-9,11.45E-6
1.701E-3,85.59E-12,15.77E-9,11.51E-6
1.701E-3,118.1E-12,15.73E-9,11.55E-6
1.701E-3,167.1E-12,15.67E-9,11.57E-6
1.701E-3,248.1E-12,15.57E-9,11.58E-6
1.701E-3,369.2E-12,15.41E-9,11.58E-6
1.702E-3,553.1E-12,15.15E-9,11.58E-6
1.702E-3,871.2E-12,14.76E-9,11.57E-6
1.702E-3,1.195E-9,14.42E-9,11.57E-6
1.703E-3,1.671E-9,14.01E-9,11.57E-6
1.703E-3,2.141E-9,13.64E-9,11.57E-6
1.703E-3,2.634E-9,13.23E-9,11.56E-6
1.704E-3,3.252E-9,12.67E-9,11.56E-6
1.704E-3,3.833E-9,12.11E-9,11.56E-6
1.705E-3,4.420E-9,11.53E-9,11.56E-6
1.705E-3,5.172E-9,10.79E-9,11.56E-6
1.706E-3,6.359E-9,9.622E-9,11.55E-6
1.707E-3,7.844E-9,8.154E-9,11.55E-6
1.708E-3,9.264E-9,6.747E-9,11.56E-6
1.709E-3,10.58E-9,5.445E-9,11.57E-6
1.709E-3,11.44E-9,4.589E-9,11.58E-6
1.710E-3,11.49E-9,4.540E-9,11.69E-6
1.710E-3,11.57E-9,4.470E-9,11.86E-6
1.710E-3,11.69E-9,4.354E-9,12.12E-6
1.710E-3,11.80E-9,4.258E-9,12.31E-6
1.710E-3,11.89E-9,4.173E-9,12.44E-6
1.710E-3,11.95E-9,4.115E-9,12.52E-6
1.710E-3,12.01E-9,4.060E-9,12.58E-6
1.710E-3,12.02E-9,4.040E-9,12.53E-6
1.710E-3,12.04E-9,4.021E-9,12.48E-6
1.710E-3,12.06E-9,4.000E-9,12.43E-6
1.710E-3,12.10E-9,3.960E-9,12.33E-6
1.710E-3,12.14E-9,3.911E-9,12.22E-6
1.710E-3,12.18E-9,3.859E-9,12.13E-6
1.710E-3,12.23E-9,3.803E-9,12.06E-6
1.710E-3,12.29E-9,3.740E-9,12.01E-6
1.711E-3,12.36E-9,3.669E-9,11.98E-6
1.711E-3,12.44E-9,3.585E-9,11.96E-6
1.711E-3,12.53E-9,3.491E-9,11.96E-6
1.711E-3,12.62E-9,3.400E-9,11.97E-6
1.712E-3,12.70E-9,3.314E-9,11.99E-6
1.712E-3,12.77E-9,3.238E-9,12.00E-6
1.713E-3,12.83E-9,3.177E-9,12.01E-6
1.713E-3,12.85E-9,3.147E-9,12.03E-6
1.714E-3,12.85E-9,3.149E-9,12.05E-6
1.715E-3,12.82E-9,3.177E-9,12.08E-6
1.716E-3,12.76E-9,3.236E-9,12.11E-6
1.717E-3,12.64E-9,3.356E-9,12.14E-6
1.718E-3,12.41E-9,3.583E-9,12.17E-6
1.719E-3,12.04E-9,3.942E-9,12.20E-6
1.719E-3,11.89E-9,4.096E-9,12.20E-6
1.720E-3,11.87E-9,4.117E-9,12.10E-6
1.720E-3,11.84E-9,4.147E-9,11.96E-6
1.720E-3,11.80E-9,4.181E-9,11.81E-6
1.720E-3,11.74E-9,4.227E-9,11.64E-6
1.720E-3,11.68E-9,4.275E-9,11.48E-6
1.720E-3,11.64E-9,4.314E-9,11.37E-6
1.720E-3,11.60E-9,4.352E-9,11.27E-6
1.720E-3,11.58E-9,4.364E-9,11.27E-6
1.720E-3,11.57E-9,4.376E-9,11.28E-6
1.720E-3,11.56E-9,4.389E-9,11.29E-6
1.720E-3,11.54E-9,4.414E-9,11.34E-6
1.720E-3,11.51E-9,4.445E-9,11.40E-6
1.720E-3,11.49E-9,4.474E-9,11.46E-6
1.720E-3,11.48E-9,4.502E-9,11.53E-6
1.720E-3,11.47E-9,4.526E-9,11.58E-6
1.721E-3,11.45E-9,4.545E-9,11.62E-6
1.721E-3,11.43E-9,4.560E-9,11.66E-6
1.721E-3,11.42E-9,4.573E-9,11.68E-6
1.721E-3,11.42E-9,4.579E-9,11.70E-6
1.721E-3,11.44E-9,4.566E-9,11.71E-6
1.722E-3,11.48E-9,4.527E-9,11.72E-6
1.722E-3,11.55E-9,4.456E-9,11.72E-6
1.723E-3,11.66E-9,4.347E-9,11.72E-6
1.723E-3,11.83E-9,4.184E-9,11.72E-6
1.724E-3,12.03E-9,3.981E-9,11.73E-6
1.725E-3,12.24E-9,3.774E-9,11.72E-6
1.726E-3,12.44E-9,3.571E-9,11.71E-6
1.727E-3,12.62E-9,3.385E-9,11.69E-6
1.728E-3,12.83E-9,3.179E-9,11.66E-6
1.729E-3,13.09E-9,2.924E-9,11.64E-6
1.729E-3,13.34E-9,2.676E-9,11.62E-6
1.730E-3,13.39E-9,2.665E-9,11.78E-6
1.730E-3,13.52E-9,2.652E-9,12.07E-6
1.730E-3,13.65E-9,2.634E-9,12.47E-6
1.730E-3,13.59E-9,2.615E-9,12.71E-6
1.730E-3,13.47E-9,2.604E-9,12.89E-6
1.730E-3,13.33E-9,2.628E-9,13.06E-6
1.730E-3,13.17E-9,2.715E-9,13.18E-6
1.730E-3,13.09E-9,2.762E-9,13.08E-6
1.730E-3,12.98E-9,2.820E-9,12.97E-6
1.730E-3,12.81E-9,2.899E-9,12.86E-6
1.730E-3,12.43E-9,3.107E-9,12.65E-6
1.730E-3,12.10E-9,3.394E-9,12.49E-6
1.730E-3,11.77E-9,3.788E-9,12.36E-6
1.730E-3,11.32E-9,4.346E-9,12.25E-6
1.730E-3,10.67E-9,5.103E-9,12.16E-6
1.731E-3,9.817E-9,6.046E-9,12.11E-6
1.731E-3,8.820E-9,7.123E-9,12.09E-6
1.731E-3,7.574E-9,8.443E-9,12.08E-6
1.731E-3,6.233E-9,9.838E-9,12.09E-6
1.731E-3,5.049E-9,11.05E-9,12.11E-6
1.732E-3,4.007E-9,12.10E-9,12.12E-6
1.732E-3,3.089E-9,13.02E-9,12.13E-6
1.733E-3,2.304E-9,13.80E-9,12.13E-6
1.733E-3,1.683E-9,14.41E-9,12.14E-6
1.734E-3,1.190E-9,14.89E-9,12.14E-6
1.735E-3,806.4E-12,15.27E-9,12.15E-6
1.736E-3,562.7E-12,15.51E-9,12.16E-6
1.737E-3,397.2E-12,15.67E-9,12.17E-6
1.738E-3,280.8E-12,15.79E-9,12.18E-6
1.739E-3,198.1E-12,15.87E-9,12.19E-6
1.740E-3,171.9E-12,15.90E-9,12.19E-6
1.740E-3,169.6E-12,15.90E-9,12.23E-6
1.740E-3,166.1E-12,15.91E-9,12.30E-6
1.740E-3,161.6E-12,15.93E-9,12.38E-6
1.740E-3,157.7E-12,15.95E-9,12.43E-6
1.740E-3,153.8E-12,15.97E-9,12.47E-6
